Model,Experiment,bpp,ppl_wikitext2,ppl_c4,hellaswag,mathqa,openbookqa,pubmedqa,sciq,zeroshot,commonsense,average9,mmlu,average6,qat,mse,average,ppl_ptb,proxy_err,mse_normed,lambda,arc_challenge,arc_easy,boolq,piqa,winogrande,bpp_key
Llama2-13B,NWC_ql_ldlq128_rnorm_ft,3.1744069557347574,5.0292744636535645,6.624863147735596,,,,,,0.714319211245938,,,,,,,,,,,,,,,,,3.174407
Llama2-13B,NWC_ql_ldlq128_rnorm_ft,3.95910225200259,4.930723667144775,6.517566204071045,,,,,,0.7144603892245738,,,,,,,,,,,,,,,,,3.959102
Llama2-13B,NWC_ql_ldlq128_rnorm_ft,4.780554805117205,4.898993015289307,6.482654094696045,,,,,,0.7192915957112367,,,,,,,,,,,,,,,,,4.780555
Llama2-13B,NWC_ql_ldlq128_rnorm_ft,5.982203872282643,4.888866424560547,6.471852779388428,,,,,,0.7187134015707612,,,,,,,,,,,,,,,,,5.982204
Llama2-13B,NWC_ql_random_seq16,2.648769,5.461,,,,,,,,,,,,,,,,,,,,,,,,2.648769
Llama2-13B,NWC_ql_random_seq16,3.147446,5.11,,,,,,,,,,,,,,,,,,,,,,,,3.147446
Llama2-13B,NWC_ql_random_seq16,3.65101,4.992,,,,,,,,,,,,,,,,,,,,,,,,3.65101
Llama2-13B,NWC_ql_random_seq16,3.94146191,4.956,,,,,,,,,,,,,,,,,,,,,,,,3.941462
Llama2-13B,NWC_ql_random_seq16,4.776916,4.904,,,,,,,,,,,,,,,,,,,,,,,,4.776916
Llama2-13B,NWC_ql_random_seq16,5.97267,4.895,,,,,,,,,,,,,,,,,,,,,,,,5.97267
Llama2-13B,NWC_ql_random_seq16,6.2108,4.895,,,,,,,,,,,,,,,,,,,,,,,,6.2108
Llama2-13B,NWC_ql_random_seq16(2-13B),2.657869,5.421,,,,,,,,,,,,,,,,,,,,,,,,2.657869
Llama2-13B,NWC_ql_random_seq16(2-13B),3.160482,5.121,,,,,,,,,,,,,,,,,,,,,,,,3.160482
Llama2-13B,NWC_ql_random_seq16(2-13B),3.94592,4.97,,,,,,,,,,,,,,,,,,,,,,,,3.94592
Llama2-13B,NWC_ql_random_seq16(2-13B),4.76725,4.934,,,,,,,,,,,,,,,,,,,,,,,,4.76725
Llama2-13B,NWC_ql_random_seq16(2-13B),5.913,4.902,,,,,,,,,,,,,,,,,,,,,,,,5.913
Llama2-13B,NWC_ql_random_seq16_gptq,2.6571,5.424,,,,,,,,,,,,,,,,,,,,,,,,2.6571
Llama2-13B,NWC_ql_random_seq16_gptq,3.1517,5.09,,,,,,,,,,,,,,,,,,,,,,,,3.1517
Llama2-13B,NWC_ql_random_seq16_gptq,3.6533,4.991,,,,,,,,,,,,,,,,,,,,,,,,3.6533
Llama2-13B,NWC_ql_random_seq16_gptq,3.943,4.955,,,,,,,,,,,,,,,,,,,,,,,,3.943
Llama2-13B,NWC_ql_random_seq16_gptq,4.7774,4.903,,,,,,,,,,,,,,,,,,,,,,,,4.7774
Llama2-13B,NWC_ql_random_seq16_gptq,5.9728,4.889,,,,,,,,,,,,,,,,,,,,,,,,5.9728
Llama2-13B,NWC_ql_random_seq16_gptq,6.2109,4.891,,,,,,,,,,,,,,,,,,,,,,,,6.2109
Llama2-13B,NWC_ql_random_seq16_ldlq,2.6568,5.373,,,,,,,,,,,,,,,,,,,,,,,,2.6568
Llama2-13B,NWC_ql_random_seq16_ldlq,3.1515,5.093,,,,,,,,,,,,,,,,,,,,,,,,3.1515
Llama2-13B,NWC_ql_random_seq16_ldlq,3.6532,4.977,,,,,,,,,,,,,,,,,,,,,,,,3.6532
Llama2-13B,NWC_ql_random_seq16_ldlq,3.943,4.953,,,,,,,,,,,,,,,,,,,,,,,,3.943
Llama2-13B,NWC_ql_random_seq16_n6144,2.6486,5.515,,,,,,,,,,,,,,,,,,,,,,,,2.6486
Llama2-13B,NWC_ql_random_seq16_n6144,3.1472,5.122,,,,,,,,,,,,,,,,,,,,,,,,3.1472
Llama2-13B,NWC_ql_random_seq16_n6144,3.6508,5.005,,,,,,,,,,,,,,,,,,,,,,,,3.6508
Llama2-13B,NWC_ql_random_seq16_n6144,3.9413,4.955,,,,,,,,,,,,,,,,,,,,,,,,3.9413
Llama2-13B,NWC_ql_random_seq16_n6144,5.9726,4.901,,,,,,,,,,,,,,,,,,,,,,,,5.9726
Llama2-13B,NWC_ql_random_seq16_n6144,6.2108,4.889,,,,,,,,,,,,,,,,,,,,,,,,6.2108
Llama2-13B,NWC_row16_bundle,3.3001,5.243,,,,,,,,,,,,,,,,,,,,,,,,3.3001
Llama2-13B,NWC_row16_bundle,3.7982,5.028,,,,,,,,,,,,,,,,,,,,,,,,3.7982
Llama2-13B,NWC_row16_bundle,4.297,4.965,,,,,,,,,,,,,,,,,,,,,,,,4.297
Llama2-13B,NWC_row16_bundle,5.4459,4.901,,,,,,,,,,,,,,,,,,,,,,,,5.4459
Llama2-13B,NWC_row16_bundle,6.451,4.896,,,,,,,,,,,,,,,,,,,,,,,,6.451
Llama2-13B,NWC_row16_bundle,6.6196,4.896,,,,,,,,,,,,,,,,,,,,,,,,6.6196
Llama2-13B,OMNIQ,2.0,17.2,26.8,,,,,,,,,,,,,,,,,,,,,,,2.0
Llama2-13B,OMNIQ,3.0,5.58,7.44,,,,,,,,,,,,,,,,,,,,,,,3.0
Llama2-13B,OMNIQ,4.0,5.02,6.65,,,,,,,,,,,,,,,,,,,,,,,4.0
Llama2-13B,Ours_base,3.3001,5.243,,,,,,,,,,,,,,,,,,,,,,,,3.3001
Llama2-13B,Ours_base,3.7982,5.028,,,,,,,,,,,,,,,,,,,,,,,,3.7982
Llama2-13B,Ours_base,4.297,4.965,,,,,,,,,,,,,,,,,,,,,,,,4.297
Llama2-13B,Ours_base,5.4459,4.901,,,,,,,,,,,,,,,,,,,,,,,,5.4459
Llama2-13B,Ours_base,6.451,4.896,,,,,,,,,,,,,,,,,,,,,,,,6.451
Llama2-13B,Ours_base,6.6196,4.896,,,,,,,,,,,,,,,,,,,,,,,,6.6196
Llama2-13B,Ours_gptq,2.6571,5.424,,,,,,,,,,,,,,,,,,,,,,,,2.6571
Llama2-13B,Ours_gptq,3.1517,5.09,,,,,,,,,,,,,,,,,,,,,,,,3.1517
Llama2-13B,Ours_gptq,3.6533,4.991,,,,,,,,,,,,,,,,,,,,,,,,3.6533
Llama2-13B,Ours_gptq,3.943,4.955,,,,,,,,,,,,,,,,,,,,,,,,3.943
Llama2-13B,Ours_gptq,4.7774,4.903,,,,,,,,,,,,,,,,,,,,,,,,4.7774
Llama2-13B,Ours_gptq,5.9728,4.889,,,,,,,,,,,,,,,,,,,,,,,,5.9728
Llama2-13B,Ours_gptq,6.2109,4.891,,,,,,,,,,,,,,,,,,,,,,,,6.2109
Llama2-13B,Ours_in_domain,2.657869,5.421,,,,,,,,,,,,,,,,,,,,,,,,2.657869
Llama2-13B,Ours_in_domain,3.160482,5.121,,,,,,,,,,,,,,,,,,,,,,,,3.160482
Llama2-13B,Ours_in_domain,3.94592,4.97,,,,,,,,,,,,,,,,,,,,,,,,3.94592
Llama2-13B,Ours_in_domain,4.76725,4.934,,,,,,,,,,,,,,,,,,,,,,,,4.76725
Llama2-13B,Ours_in_domain,5.913,4.902,,,,,,,,,,,,,,,,,,,,,,,,5.913
Llama2-13B,Ours_n6144,2.6486,5.515,,,,,,,,,,,,,,,,,,,,,,,,2.6486
Llama2-13B,Ours_n6144,3.1472,5.122,,,,,,,,,,,,,,,,,,,,,,,,3.1472
Llama2-13B,Ours_n6144,3.6508,5.005,,,,,,,,,,,,,,,,,,,,,,,,3.6508
Llama2-13B,Ours_n6144,3.9413,4.955,,,,,,,,,,,,,,,,,,,,,,,,3.9413
Llama2-13B,Ours_n6144,5.9726,4.901,,,,,,,,,,,,,,,,,,,,,,,,5.9726
Llama2-13B,Ours_n6144,6.2108,4.889,,,,,,,,,,,,,,,,,,,,,,,,6.2108
Llama2-13B,Ours_ql,2.648769,5.461,,,,,,,,,,,,,,,,,,,,,,,,2.648769
Llama2-13B,Ours_ql,3.147446,5.11,,,,,,,,,,,,,,,,,,,,,,,,3.147446
Llama2-13B,Ours_ql,3.65101,4.992,,,,,,,,,,,,,,,,,,,,,,,,3.65101
Llama2-13B,Ours_ql,3.94146191,4.956,,,,,,,,,,,,,,,,,,,,,,,,3.941462
Llama2-13B,Ours_ql,4.776916,4.904,,,,,,,,,,,,,,,,,,,,,,,,4.776916
Llama2-13B,Ours_ql,5.97267,4.895,,,,,,,,,,,,,,,,,,,,,,,,5.97267
Llama2-13B,Ours_ql,6.2108,4.895,,,,,,,,,,,,,,,,,,,,,,,,6.2108
Llama2-13B,Ours_ql_ldlq,2.6568,5.373,,,,,,,,,,,,,,,,,,,,,,,,2.6568
Llama2-13B,Ours_ql_ldlq,3.1515,5.093,,,,,,,,,,,,,,,,,,,,,,,,3.1515
Llama2-13B,Ours_ql_ldlq,3.6532,4.977,,,,,,,,,,,,,,,,,,,,,,,,3.6532
Llama2-13B,Ours_ql_ldlq,3.943,4.953,,,,,,,,,,,,,,,,,,,,,,,,3.943
Llama2-13B,QTIP,2.0,5.456355094909668,7.159380912780762,,,,,,0.6972611152159913,0.6779439785400472,,0.452072354365475,,,,,,,,,,,,,,2.0
Llama2-13B,QTIP,3.0,5.013978481292725,6.611240386962891,,,,,,0.7122595557303878,0.6929322228842656,,0.5014955134596212,,,,,,,,,,,,,,3.0
Llama2-13B,QTIP,4.0,4.918293952941895,6.509422302246094,,,,,,0.7169502184558869,0.6973888081502703,,0.5250676541803162,,,,,,,,,,,,,,4.0
Llama2-13B,QTIP_no_e2e,2.0,5.601992130279541,7.261027336120605,,,,,,0.6963433221633479,,,,,,,,33.2380256652832,,,,,,,,,2.0
Llama2-13B,QTIP_no_e2e,3.0,5.028642177581787,6.615954875946045,,,,,,0.7097852058181866,,,,,,,,29.853973388671875,,,,,,,,,3.0
Llama2-13B,QTIP_no_e2e,4.0,4.916544437408447,6.509835243225098,,,,,,0.7172357431871985,,,,,,,,28.690353393554688,,,,,,,,,4.0
Llama2-13B,QTIP_no_e2e,5.0,4.902373790740967,6.489294052124023,,,,,,,,,,,,,,,,,,,,,,,5.0
Llama2-13B,QTIP_no_e2e,6.0,4.903945446014404,6.488811492919922,,,,,,,,,,,,,,,,,,,,,,,6.0
Llama2-13B,QTIP_no_ft,2.0,6.048793315887451,,,,,,,,,,,,,,,,,,,,,,,,2.0
Llama2-13B,QTIP_no_ft,3.0,5.083630561828613,,,,,,,,,,,,,,,,,,,,,,,,3.0
Llama2-13B,QTIP_no_ft,4.0,4.933897972106934,,,,,,,,,,,,,,,,,,,,,,,,4.0
Llama2-13B,QUIP#_no_ft,2.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,2.0
Llama2-13B,QUIP#_no_ft,3.0,5.34,,,,,,,,,,,,,,,,,,,,,,,,3.0
Llama2-13B,QUIP#_no_ft,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,4.0
Llama2-13B,QuIP#,2.0,5.74,7.45,,,,,,,,,,,,,,,,,,,,,,,2.0
Llama2-13B,QuIP#,3.0,5.1,6.72,,,,,,,,,,,,,,,,,,,,,,,3.0
Llama2-13B,QuIP#,4.0,4.95,6.54,,,,,,,,,,,,,,,,,,,,,,,4.0
Llama2-13B,QuIP#_no_e2e,2.0,6.510454654693604,8.327669143676758,,,,,,,,,,,,,,,,,,,,,,,2.0
Llama2-13B,QuIP#_no_e2e,3.0,5.193028450012207,6.794857501983643,,,,,,,,,,,,,,,,,,,,,,,3.0
Llama2-13B,QuIP#_no_e2e,4.0,4.949071407318115,6.5369648933410645,,,,,,,,,,,,,,,,,,,,,,,4.0
Llama2-13B,ReALLM,2.0,5.72,7.5,,,,,,,,,,,,,,,,,,,,,,,2.0
Llama2-13B,ReALLM,3.0,5.14,6.69,,,,,,,,,,,,,,,,,,,,,,,3.0
Llama2-13B,SeedLM,3.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,3.0
Llama2-13B,SeedLM,4.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,4.0
Llama2-13B,SpinQ,4.0,5.0,,,,,,,0.7135531706941183,,,,,,,,,,,,,,,,,4.0
Llama2-13B,jpeg128,4.864777905803082,70.65792083740234,78.361328125,,,,,,,,,,,,,,,,,,,,,,,4.864778
Llama2-13B,jpeg128,5.342000675674313,28.409194946289062,32.6470947265625,,,,,,,,,,,,,,,,,,,,,,,5.342001
Llama2-13B,jpeg128,5.914932437612991,6.820046901702881,9.111583709716797,,,,,,,,,,,,,,,,,,,,,,,5.914932
Llama2-13B,jpeg128,6.906868955754051,5.312102317810059,6.912426471710205,,,,,,,,,,,,,,,,,,,,,,,6.906869
Llama2-13B,nwc_data_free,2.642045810478778,,6.659833908081055,,,,,,,,,,,,,,,,,,,,,,,2.642046
Llama2-13B,nwc_data_free,3.008570689682133,5.394979953765869,8.18199348449707,,,,,,,,,,,,,,,,,,,,,,,3.008571
Llama2-13B,nwc_data_free,3.507024811043227,5.075524806976318,6.5364251136779785,,,,,,,,,,,,,,,,,,,,,,,3.507025
Llama2-13B,nwc_data_free,4.28659480008212,4.963815212249756,6.473248958587647,,,,,,,,,,,,,,,,,,,,,,,4.286595
Llama2-13B,nwc_data_free,5.1039123131618025,4.906242370605469,6.485570430755615,,,,,,,,,,,,,,,,,,,,,,,5.103912
Llama2-13B,nwc_data_free,6.164711171299958,4.888437747955322,6.998180866241455,,,,,,,,,,,,,,,,,,,,,,,6.164711
Llama2-13B,nwc_data_free,6.394242573887849,4.893950462341309,,,,,,,,,,,,,,,,,,,,,,,,6.394243
Llama2-13B,scaleH_scale_cond_ldlq128,2.577222491749062,5.524249076843262,7.242699146270752,,,,,,,,,,,,,,32.03653717041016,,,,,,,,,2.577222
Llama2-13B,scaleH_scale_cond_ldlq128,2.8651024416754067,5.2977471351623535,6.939684867858887,,,,,,,,,,,,,,28.94074249267578,,,,,,,,,2.865102
Llama2-13B,scaleH_scale_cond_ldlq128,3.2318403275052376,5.171481609344482,6.800738334655762,,,,,,,,,,,,,,28.528396606445312,,,,,,,,,3.23184
Llama2-13B,scaleH_scale_cond_ldlq128,3.730644365913612,5.090165615081787,6.707459449768066,,,,,,,,,,,,,,26.60685539245605,,,,,,,,,3.730644
Llama2-13B,scaleH_scale_cond_ldlq128,4.5184563551461405,4.981448650360107,6.576700210571289,,,,,,,,,,,,,,27.27090072631836,,,,,,,,,4.518456
Llama2-13B,scaleH_scale_cond_ldlq128,5.374926929158613,4.938962936401367,6.521639347076416,,,,,,,,,,,,,,26.36456298828125,,,,,,,,,5.374927
Llama2-13B,uniform_ql0_rnorm,2.530418285653611,6.5371623039245605,6.9095869064331055,,,,,,,,,,,,,,,,,,,,,,,2.530418
Llama2-13B,uniform_ql0_rnorm,3.032567202670516,5.321256160736084,6.474891662597656,,,,,,,,,,,,,,,,,,,,,,,3.032567
Llama2-13B,uniform_ql0_rnorm,3.824626078329796,5.030149459838867,6.591226577758789,,,,,,,,,,,,,,,,,,,,,,,3.824626
Llama2-13B,uniform_ql0_rnorm,4.659928058592741,4.92878007888794,6.4749531745910645,,,,,,,,,,,,,,,,,,,,,,,4.659928
Llama2-13B,uniform_ql0_rnorm,5.898719337400326,4.894117832183838,6.501651763916016,,,,,,,,,,,,,,,,,,,,,,,5.898719
Llama2-13B,uniform_ql0_rnorm,6.283510980527263,4.8966593742370605,8.531471252441406,,,,,,,,,,,,,,,,,,,,,,,6.283511
Llama2-13B,uniform_ql1_rnorm,2.642045810478778,,6.659833908081055,,,,,,,,,,,,,,,,,,,,,,,2.642046
Llama2-13B,uniform_ql1_rnorm,3.008570689682133,5.394979953765869,8.18199348449707,,,,,,,,,,,,,,,,,,,,,,,3.008571
Llama2-13B,uniform_ql1_rnorm,3.507024811043227,5.075524806976318,6.5364251136779785,,,,,,,,,,,,,,,,,,,,,,,3.507025
Llama2-13B,uniform_ql1_rnorm,4.28659480008212,4.963815212249756,6.473248958587647,,,,,,,,,,,,,,,,,,,,,,,4.286595
Llama2-13B,uniform_ql1_rnorm,5.1039123131618025,4.906242370605469,6.485570430755615,,,,,,,,,,,,,,,,,,,,,,,5.103912
Llama2-13B,uniform_ql1_rnorm,6.164711171299958,4.888437747955322,6.998180866241455,,,,,,,,,,,,,,,,,,,,,,,6.164711
Llama2-13B,uniform_ql1_rnorm,6.394242573887849,4.893950462341309,,,,,,,,,,,,,,,,,,,,,,,,6.394243
Llama2-13B,webp128,4.011633065594129,22.569072723388672,27.97316551208496,,,,,,,,,,,,,,,,,,,,,,,4.011633
Llama2-13B,webp128,4.192600441294268,19.702640533447266,21.79706764221192,,,,,,,,,,,,,,,,,,,,,,,4.1926
Llama2-13B,webp128,4.420998142967539,13.477424621582031,15.6967134475708,,,,,,,,,,,,,,,,,,,,,,,4.420998
Llama2-13B,webp128,4.704095254062621,9.874892234802246,12.106101036071776,,,,,,,,,,,,,,,,,,,,,,,4.704095
Llama2-7B,AWQ,2.25,227313.078125,170838.71875,,,,,,0.3678352225420927,0.349399298344262,,0.2550918672553767,,,,,,,,,,,,,,2.25
Llama2-7B,AWQ,3.25,6.210866928100586,7.79399299621582,,,,,,0.6713155592232982,0.6508954761435605,,0.3451075345392394,,,,,,,,,,,,,,3.25
Llama2-7B,AWQ,4.25,5.610871315002441,7.123086452484131,,,,,,0.6869677321401526,0.6666774518813826,,0.4091297535963538,,,,,,,,,,,,,,4.25
Llama2-7B,AWQ,5.25,5.507728576660156,7.003360748291016,,,,,,0.6840977670348237,0.6648501109144676,,0.4182452642073778,,,,,,,,,,,,,,5.25
Llama2-7B,AWQ,6.25,5.483842849731445,6.982050895690918,,,,,,0.6881694110595242,0.6687078624659549,,0.4158951716279732,,,,,,,,,,,,,,6.25
Llama2-7B,AWQ,7.25,5.4728546142578125,6.974974632263184,,,,,,0.6880444803964775,0.6686867383772678,,0.4189574134738641,,,,,,,,,,,,,,7.25
Llama2-7B,AWQ,8.25,5.472936153411865,6.973103046417236,,,,,,0.6888940370018106,0.6693449113367342,,0.4188149836205668,,,,,,,,,,,,,,8.25
Llama2-7B,BitDistiller,2.25,8.08,,,,,,,,,,,,0.4918,,,,,,,,,,,,2.25
Llama2-7B,BitDistiller,3.25,5.97,,,,,,,,,,,,0.5711999999999999,,,,,,,,,,,,3.25
Llama2-7B,FP16,,5.472108364105225,6.972610950469971,0.571400119498108,0.2807370184254606,0.314,0.714,0.94,0.6894550641693782,0.6727583996454491,0.5612174421153895,0.4196695627403504,0.6727583996454491,0.6194593490739864,,,,,,,,,,,,nan
Llama2-7B,GPTQ,2.0,165.151,32048.0,,,,,,,,,,,,,,,,,,,,,,,2.0
Llama2-7B,GPTQ,3.0,6.673,8.265782356262207,,,,,,,,,,,,,,,,,,,,,,,3.0
Llama2-7B,GPTQ,4.0,5.788,7.19807243347168,,,,,,,,,,,,,,,,,,,,,,,4.0
Llama2-7B,GPTQ,8.0,5.470766544342041,6.973465442657471,,,,,,,,,,,,,,,,,,,,,,,8.0
Llama2-7B,LLM-QAT,2.25,9.3,,,,,,,,,,,,0.4564,,,,,,,,,,,,2.25
Llama2-7B,LLM-QAT,3.25,6.02,,,,,,,,,,,,0.5646,,,,,,,,,,,,3.25
Llama2-7B,NWC,2.923,7.265,,,,,,,,,,,,,,,,,,,,,,,,2.923
Llama2-7B,NWC,3.292,6.132,,,,,,,,,,,,,,,,,,,,,,,,3.292
Llama2-7B,NWC,3.7914,5.72,,,,,,,,,,,,,,,,,,,,,,,,3.7914
Llama2-7B,NWC,4.2906,5.605,,,,,,,,,,,,,,,,,,,,,,,,4.2906
Llama2-7B,NWC,5.4399,5.495,,,,,,,,,,,,,,,,,,,,,,,,5.4399
Llama2-7B,NWC,6.445,5.476,,,,,,,,,,,,,,,,,,,,,,,,6.445
Llama2-7B,NWC,6.6136,5.485,,,,,,,,,,,,,,,,,,,,,,,,6.6136
Llama2-7B,NWC_RHT_scaled,2.136,7.635,,,,,,,,,,,,,,,,,,,,,,,,2.136
Llama2-7B,NWC_RHT_scaled,3.297,5.698,,,,,,,,,,,,,,,,,,,,,,,,3.297
Llama2-7B,NWC_RHT_scaled,3.798,5.575,,,,,,,,,,,,,,,,,,,,,,,,3.798
Llama2-7B,NWC_RHT_scaled,4.589,5.503,,,,,,,,,,,,,,,,,,,,,,,,4.589
Llama2-7B,NWC_global_ql,2.619,6.349,,,,,,,,,,,,,,,,,,,,,,,,2.619
Llama2-7B,NWC_global_ql,3.118,5.793,,,,,,,,,,,,,,,,,,,,,,,,3.118
Llama2-7B,NWC_global_ql,3.913,5.566,,,,,,,,,,,,,,,,,,,,,,,,3.913
Llama2-7B,NWC_global_ql,4.752,5.501,,,,,,,,,,,,,,,,,,,,,,,,4.752
Llama2-7B,NWC_global_ql_v2,2.6516477477982874,6.241876125335693,,,,,,,,,,,,,,,,,,,,,,,,2.651648
Llama2-7B,NWC_global_ql_v2,3.150353873023097,5.752368927001953,,,,,,,,,,,,,,,,,,,,,,,,3.150354
Llama2-7B,NWC_global_ql_v2,3.945354000119965,5.557637691497803,,,,,,,,,,,,,,,,,,,,,,,,3.945354
Llama2-7B,NWC_ql(7b_droplast),2.648276318463019,6.328747272491455,7.958096981048584,,,,,,0.6741540526910897,,,,,,,,,,,,,,,,,2.648276
Llama2-7B,NWC_ql(7b_droplast),3.1504538428289286,5.898299217224121,7.382105827331543,,,,,,0.6775926962213756,,,,,,,,,,,,,,,,,3.150454
Llama2-7B,NWC_ql(7b_droplast),4.766732432372829,5.549459934234619,7.04557991027832,,,,,,0.6845046117922384,,,,,,,,,,,,,,,,,4.766732
Llama2-7B,NWC_ql(7b_droplast),5.959574740476559,5.482594966888428,6.990996360778809,,,,,,0.6846779956629822,,,,,,,,,,,,,,,,,5.959575
Llama2-7B,NWC_ql(8b),2.640846445461629,6.351863861083984,7.997801303863525,,,,,,0.6547407258585414,,,,,,,,,,,,,,,,,2.640846
Llama2-7B,NWC_ql(8b),3.14243735905756,5.821885585784912,7.356410503387451,,,,,,0.672048898997363,,,,,,,,,,,,,,,,,3.142437
Llama2-7B,NWC_ql(8b),4.75935531573592,5.500166416168213,7.014760971069336,,,,,,0.6856292685351637,,,,,,,,,,,,,,,,,4.759355
Llama2-7B,NWC_ql(8b),5.96518794088166,5.4820332527160645,6.986706733703613,,,,,,0.6871639096209481,,,,,,,,,,,,,,,,,5.965188
Llama2-7B,NWC_ql(8b),,,,,,,,,0.687857179042352,,,,,,,,,,,,,,,,,nan
Llama2-7B,NWC_ql(8b+7b),2.632560554872523,6.356586456298828,8.00772476196289,,,,,,0.6709656188135658,,,,,,,,,,,,,,,,,2.632561
Llama2-7B,NWC_ql(8b+7b),3.135908332513404,5.838840961456299,7.388339042663574,,,,,,0.6757277709667892,,,,,,,,,,,,,,,,,3.135908
Llama2-7B,NWC_ql(8b+7b),4.754064206323475,5.517918109893799,7.016394138336182,,,,,,0.6840497798978724,,,,,,,,,,,,,,,,,4.754064
Llama2-7B,NWC_ql(8b+7b),5.969310154877796,5.490569591522217,6.990097999572754,,,,,,0.6871813693619664,,,,,,,,,,,,,,,,,5.96931
Llama2-7B,NWC_ql(8b+7b_modelnorm),2.643635055252925,6.343045711517334,7.981059551239014,,,,,,0.6739375504471216,,,,,,,,,,,,,,,,,2.643635
Llama2-7B,NWC_ql(8b+7b_modelnorm),3.146699794679108,5.82868766784668,7.377119541168213,,,,,,0.6794724862043506,,,,,,,,,,,,,,,,,3.1467
Llama2-7B,NWC_ql(8b+7b_modelnorm),4.763431198701958,5.527664661407471,7.031086444854736,,,,,,0.6821700526541797,,,,,,,,,,,,,,,,,4.763431
Llama2-7B,NWC_ql(8b+7b_modelnorm),5.956636557307268,5.485347270965576,6.988067150115967,,,,,,0.687229093000035,,,,,,,,,,,,,,,,,5.956637
Llama2-7B,NWC_ql(8b_7b),2.6480389157879536,6.321537971496582,7.96422004699707,,,,,,,,,,,,,,,,,,,,,,,2.648039
Llama2-7B,NWC_ql(8b_7b),3.1490431341482568,5.816976070404053,7.351283073425293,,,,,,,,,,,,,,,,,,,,,,,3.149043
Llama2-7B,NWC_ql(8b_7b),4.770197021683263,5.5150909423828125,7.014838695526123,,,,,,,,,,,,,,,,,,,,,,,4.770197
Llama2-7B,NWC_ql(8b_7b),5.977157489314598,5.4884934425354,6.99774169921875,,,,,,,,,,,,,,,,,,,,,,,5.977157
Llama2-7B,NWC_ql(8b_7b_droplast),2.647095359359998,6.311639785766602,7.95181941986084,,,,,,0.6548937440437702,,,,,,,,,,,,,,,,,2.647095
Llama2-7B,NWC_ql(8b_7b_droplast),3.1481849682454617,5.822146892547607,7.36476469039917,,,,,,0.6734926012166834,,,,,,,,,,,,,,,,,3.148185
Llama2-7B,NWC_ql(8b_7b_droplast),3.9378950367319767,5.5812835693359375,7.083164215087891,,,,,,0.6861329216724721,,,,,,,,,,,,,,,,,3.937895
Llama2-7B,NWC_ql(8b_7b_droplast),4.772683950594669,5.5140886306762695,7.021120071411133,,,,,,0.6817934886028392,,,,,,,,,,,,,,,,,4.772684
Llama2-7B,NWC_ql(8b_7b_droplast),5.980408718240076,5.480571269989014,6.9873247146606445,,,,,,,,,,,,,,,,,,,,,,,5.980409
Llama2-7B,NWC_ql(8b_7b_droplast),6.325776566186717,5.485581874847412,6.987514495849609,,,,,,0.6878182913074515,,,,,,,,,,,,,,,,,6.325777
Llama2-7B,NWC_ql(8b_clip),2.639122204536601,6.381436824798584,8.060303688049316,,,,,,,,,,,,,,,,,,,,,,,2.639122
Llama2-7B,NWC_ql(8b_clip),3.142132412275502,5.843699455261231,7.385875225067139,,,,,,,,,,,,,,,,,,,,,,,3.142132
Llama2-7B,NWC_ql(8b_clip),3.934520259576758,5.5695672035217285,7.085938930511475,,,,,,,,,,,,,,,,,,,,,,,3.93452
Llama2-7B,NWC_ql(8b_clip),4.7636507226086655,5.506325721740723,7.013976573944092,,,,,,,,,,,,,,,,,,,,,,,4.763651
Llama2-7B,NWC_ql(8b_kde),2.645090805897441,7.022556304931641,8.7717866897583,,,,,,0.6538948856205696,,,,,,,,,,,,,,,,,2.645091
Llama2-7B,NWC_ql(8b_kde),3.146352153676779,6.302298069000244,7.963927745819092,,,,,,0.6652677417416155,,,,,,,,,,,,,,,,,3.146352
Llama2-7B,NWC_ql(8b_kde),4.769392377199904,5.75853157043457,7.294931888580322,,,,,,0.6720686424143313,,,,,,,,,,,,,,,,,4.769392
Llama2-7B,NWC_ql(8b_kde),5.981209255561928,5.5516676902771,7.069439888000488,,,,,,0.6819316177035558,,,,,,,,,,,,,,,,,5.981209
Llama2-7B,NWC_ql(8b_shuffle),2.6397104868617083,6.347573757171631,8.008585929870605,,,,,,,,,,,,,,,,,,,,,,,2.63971
Llama2-7B,NWC_ql(8b_shuffle),3.142023905108012,5.823548316955566,7.361362457275391,,,,,,,,,,,,,,,,,,,,,,,3.142024
Llama2-7B,NWC_ql(8b_shuffle),4.757373093168971,5.515288352966309,7.021761894226074,,,,,,,,,,,,,,,,,,,,,,,4.757373
Llama2-7B,NWC_ql(8b_shuffle),5.97548216365162,5.487436771392822,6.988626956939697,,,,,,,,,,,,,,,,,,,,,,,5.975482
Llama2-7B,NWC_ql(8b_shuffle_7b),2.259164006753289,8.890828132629395,,,,,,,,,,,,,,,,,,,,,,,,2.259164
Llama2-7B,NWC_ql(8b_shuffle_7b),2.757170082065108,6.434342861175537,,,,,,,,,,,,,,,,,,,,,,,,2.75717
Llama2-7B,NWC_ql(8b_shuffle_7b),4.394513480249464,5.553009986877441,,,,,,,,,,,,,,,,,,,,,,,,4.394513
